FL-III	0.000890393461285065	Enterobacteriaceae
FL-III	0.00240226960695702	Pasteurellaceae
FL-III	4.33245140558169e-05	Moraxellaceae
FL-III	4.18305652952715e-05	Pseudomonadaceae
FL-III	1.49394876054541e-05	Xanthomonadaceae
FL-III	8.96369256327246e-06	F16
FL-III	0.000841093152187066	Verrucomicrobiaceae
FO-I	4.19116363001339e-05	Micrococcaceae
FO-I	0.00101752139239769	Bifidobacteriaceae
FO-I	0.00737411956458467	Coriobacteriaceae
FO-I	0.0153559578555213	Bacteroidaceae
FO-I	0.000495954362884918	Porphyromonadaceae
FO-I	0.0129297397985913	Prevotellaceae
FO-I	0.0012061237557483	Rikenellaceae
FO-I	0.0453623610221782	S24-7
FO-I	0.000433086908434717	Odoribacteraceae
FO-I	0.0028499912684091	Paraprevotellaceae
FO-I	0.00182781302753362	Deferribacteraceae
FO-I	8.38232726002678e-05	Bacillaceae
FO-I	0.000167646545200536	Staphylococcaceae
FO-I	0.00159729902788288	Enterococcaceae
FO-I	0.112984457768205	Lactobacillaceae
FO-I	0.00124105011933174	Leuconostocaceae
FO-I	0.0183875662145643	Streptococcaceae
FO-I	0.000835904301763781	Turicibacteraceae
FO-I	0.0195773910006403	Christensenellaceae
FO-I	0.0152581640374876	Clostridiaceae
FO-I	0.00133884393736539	Dehalobacteriaceae
FO-I	0.169381221258513	Lachnospiraceae
FO-I	0.0386937540019792	Peptococcaceae
FO-I	0.0728773502532161	Peptostreptococcaceae
FO-I	0.147345014261598	Ruminococcaceae
FO-I	0.00290587345014262	Veillonellaceae
FO-I	0.00217474823912917	Mogibacteriaceae
FO-I	0.000374876302462309	Erysipelotrichaceae
FO-I	0.000274754060189767	Victivallaceae
FO-I	0.0296757669247337	Alcaligenaceae
FO-I	0.000242156120845218	Comamonadaceae
FO-I	4.65684847779265e-06	Desulfomicrobiaceae
FO-I	0.230444146923569	Desulfovibrionaceae
FO-I	0.0063402992025147	Helicobacteraceae
FO-I	0.009253157925374	Enterobacteriaceae
FO-I	0.000237499272367425	Pasteurellaceae
FO-I	0.00431457011467489	Moraxellaceae
FO-I	0.010645555620234	Pseudomonadaceae
FO-I	0.000346935211595553	Xanthomonadaceae
FO-I	0.000109435939228127	F16
FO-I	0.013991501251528	Verrucomicrobiaceae
FO-II	7.39862496555015e-05	Micrococcaceae
FO-II	0.0733962093144989	Bifidobacteriaceae
FO-II	0.00180988863219771	Coriobacteriaceae
FO-II	0.0249583364931627	Bacteroidaceae
FO-II	0.00259599253478741	Porphyromonadaceae
FO-II	0.00698892610808281	Prevotellaceae
FO-II	0.00267460292504638	Rikenellaceae
FO-II	0.0625969913491578	S24-7
FO-II	0.000624258981468294	Odoribacteraceae
FO-II	0.00186075417883586	Paraprevotellaceae
FO-II	0.0114678686966027	Deferribacteraceae
FO-II	8.78586714659081e-05	Bacillaceae
